,정보공시 학교코드,학교명,1학년 학생수,학교도로명 주소,위도,경도
5367,S150002110,중모초등학교,7,경상북도 상주시 모동면 신천1길 15,36.301108,127.960088
5368,S150002112,청리초등학교,2,경상북도 상주시 청리면 청하2길 39,36.332921,128.190885
5369,S150002116,함창중앙초등학교,6,경상북도 상주시 함창읍 구향로 87-10,36.574025,128.17685
5370,S150002117,함창초등학교,19,경상북도 상주시 함창읍 구향3길 38,36.571808,128.180737
5371,S150002121,화동초등학교,8,경상북도 상주시 화동면 이소1길 78,36.392025,127.951074
5372,S150002123,화령초등학교,16,경상북도 상주시 화서면 화령로 57,36.4467238,127.9525966
5373,S150002126,화북초등학교,0,경상북도 상주시 화북면 문장로 1803-12,36.5673963949,127.9109585565
5374,S150002127,화북초등학교용화분교장,1,경상북도 상주시 화북면 중벌1길 1,36.6028177,127.8257668
5375,S150002128,화북초등학교입석분교장,0,경상북도 상주시 화북면 문장로 2645,36.638032343,127.8861396296
5376,S150002205,가천초등학교,2,경상북도 성주군 가천면 가천로 52,35.88514,128.167463
5377,S150002211,대가초등학교,6,경상북도 성주군 대가면 참별로 2188,35.908937741,128.2222393971
5378,S150002213,대동초등학교,5,경상북도 성주군 용암면 운용로 1340-9,35.8580574739,128.3581088832
5379,S150002216,도원초등학교,0,경상북도 성주군 선남면 선노로 185,35.896874,128.382016
5380,S150002221,벽진초등학교,4,경상북도 성주군 벽진면 수촌3길 1,35.9,128.2
5381,S150002224,초전초등학교봉소분교장,0,경상북도 성주군 초전면 용소길 60,36.0255955,128.2626414
5382,S150002225,선남초등학교,4,경상북도 성주군 선남면 관화2길 2,35.906557,128.351988
5383,S150002229,성주중앙초등학교,26,경상북도 성주군 성주읍 시장1길 17,35.9166988,128.2875485
5384,S150002230,성주초등학교,78,경상북도 성주군 성주읍 성주읍4길 9,35.9198596,128.284925
5385,S150002231,수륜초등학교,5,경상북도 성주군 수륜면 참별로 927,35.8341454551,128.1918210315
5386,S150002235,용암초등학교,0,경상북도 성주군 용암면 상언1길 27-5,35.845215,128.338713
5387,S150002239,월항초등학교,5,경상북도 성주군 월항면 안포길 19,35.948926,128.313413
5388,S150002240,월항초등학교지방분교장,0,경상북도 성주군 월항면 세종대왕자태실로 211,35.987093,128.289425
5389,S150002244,초전초등학교,9,경상북도 성주군 초전면 대장1길 68,35.976443,128.262513
5390,S150002303,길안초등학교,2,경상북도 안동시 길안면 충효로 2230,36.4548655818,128.8961108801
5391,S150002305,길안초등학교길송분교장,0,경상북도 안동시 길안면 송사시장길 104,36.3690169,128.9287687
5392,S150002309,길주초등학교,130,경상북도 안동시 경동로 947-20,36.55563,128.760064
5393,S150002311,남선초등학교,12,경상북도 안동시 남선면 구미양지마길 26,36.5239618,128.7680919
5394,S150002312,남후초등학교,10,경상북도 안동시 남후면 무릉길 104,36.521719,128.6917617
5395,S150002318,녹전초등학교,0,경상북도 안동시 녹전면 녹전로 695,36.7410559672,128.7741184202
5396,S150002330,복주초등학교,70,경상북도 안동시 복주3길 23-13,36.5629083,128.698125
5397,S150002331,북후초등학교,8,경상북도 안동시 북후면 도장길 339,36.6763118,128.6971597
5398,S150002337,서선초등학교,10,경상북도 안동시 풍산읍 서선길 51,36.590908,128.639588
5399,S150002338,서후초등학교,4,경상북도 안동시 서후면 학가산온천길 375,36.6176904,128.66285
5400,S150002339,서후초등학교대흥분교장,0,경상북도 안동시 서후면 대두서6길 12,36.622249,128.622575
5401,S150002341,송천초등학교,13,경상북도 안동시 송천2길 119,36.5462509,128.7921889
5402,S150002342,신성초등학교,13,경상북도 안동시 풍천면 신성장골길 1,36.5249917,128.4622875
5403,S150002343,안동동부초등학교,11,경상북도 안동시 동부길 2,36.5666971,128.7370186
5404,S150002344,안동서부초등학교,103,경상북도 안동시 서동문로 65,36.5675466,128.7190453
5405,S150002345,안동송현초등학교,159,경상북도 안동시 경동로 313,36.5733788,128.6957848
5406,S150002346,안동영호초등학교,115,경상북도 안동시 옥서4길 8,36.5621207,128.7235581
5407,S150002347,안동용상초등학교,74,경상북도 안동시 경동로 900,36.557718,128.752688
5408,S150002348,안동초등학교,18,경상북도 안동시 경동로 643,36.56421,128.7281
5409,S150002352,영가초등학교,59,경상북도 안동시 서경지8길 2,36.5633667,128.7160375
5410,S150002353,영남초등학교,33,경상북도 안동시 영남길 15,36.5734542,128.7208824
5411,S150002357,온혜초등학교,0,경상북도 안동시 도산면 온혜중마길 6,36.7501278,128.8315417
5412,S150002362,와룡초등학교,6,경상북도 안동시 와룡면 문화마을길 11,36.6195337,128.7683391
5413,S150002368,월곡초등학교,0,경상북도 안동시 예안면 정산길 23,36.6618654,128.887775
5414,S150002373,월곡초등학교삼계분교장,0,경상북도 안동시 예안면 농암로 2384,36.7191514768,128.9254688121
5415,S150002377,일직초등학교,0,경상북도 안동시 일직면 감시골길 6-3,36.4839985,128.6570536
5416,S150002379,임동초등학교,7,경상북도 안동시 임동면 편항길 42,36.5700751,128.9207011
5417,S150002387,임하초등학교,5,경상북도 안동시 임하면 앞산밑길 9,36.526311,128.827757
5418,S150002395,풍북초등학교,0,경상북도 안동시 풍산읍 괴정2길 21-14,36.5984645,128.5342119
5419,S150002396,풍산초등학교,10,경상북도 안동시 풍산읍 하리들길 32,36.576958,128.574212
5420,S150002486,강구초등학교,15,경상북도 영덕군 강구면 나비산길 8,36.3567266,129.3785641
5421,S150002494,남정초등학교,4,경상북도 영덕군 남정면 진불길 15-6,36.283693,129.3724423
5422,S150002502,병곡초등학교,0,경상북도 영덕군 병곡면 영길 103-10,36.6019143,129.4091414
5423,S150002507,영덕야성초등학교,85,경상북도 영덕군 영덕읍 덕곡길 96,36.4132047,129.3689883
5424,S150002511,영해초등학교,47,경상북도 영덕군 영해면 예주5길 22,36.538224,129.4110011
5425,S150002522,원황초등학교,0,경상북도 영덕군 병곡면 원황길 64,36.569351,129.3933564
5426,S150002527,지품초등학교,0,경상북도 영덕군 지품면 지영로 7-4,36.4503399,129.2812705
5427,S150002533,창수초등학교,0,경상북도 영덕군 창수면 영양창수로 3184,36.5454985,129.3421258
5428,S150002538,창수초등학교인천분교장,5,경상북도 영덕군 창수면 오서로 1370,36.6342592,129.2945138
5429,S150002543,축산항초등학교,0,경상북도 영덕군 축산면 축산항초교길 2,36.509735,129.4423035
5430,S150002544,축산항초등학교경정분교장,0,경상북도 영덕군 축산면 경정길 17,36.4861047,129.433755
5431,S150002594,석보초등학교,6,경상북도 영양군 석보면 원리길 3,12.907232,363.3296
5432,S150002597,수비초등학교,0,경상북도 영양군 수비면 한티로 499,36.7659768975,129.2020918343
5433,S150002606,영양중앙초등학교,13,경상북도 영양군 영양읍 영양창수로 53,36.6639948,129.1198669
5434,S150002608,영양초등학교,40,경상북도 영양군 영양읍 군청길 25,36.6663111,129.1109802
5435,S150002610,일월초등학교,0,경상북도 영양군 일월면 영양로 2410,36.7016462582,129.1278372947
5436,S150002613,일월초등학교청기분교장,0,경상북도 영양군 청기면 장갈로 1445,36.6997013,129.0583125
5437,S150002615,입암초등학교,9,경상북도 영양군 입암면 입암로 162,36.5997333,129.0874719
5438,S150002665,남산초등학교,44,경상북도 영주시 구성로 257,36.8164084,128.6270505
5439,S150002671,문수초등학교,10,경상북도 영주시 문수면 문수로1406번길 15-4,36.7742291,128.6334724
5440,S150002677,봉현초등학교,5,경상북도 영주시 봉현면 소백로1623번길 6,36.847491,128.525722
5441,S150002680,부석초등학교,8,경상북도 영주시 부석면 부석로65번길 5,36.9809136,128.6553392
5442,S150002683,순흥초등학교,0,경상북도 영주시 순흥면 순흥로 15,36.9119045,128.5770612
5443,S150002686,안정초등학교,17,경상북도 영주시 안정면 용주로 1414,36.8449866764,128.5554478805
5444,S150002688,영일초등학교,43,경상북도 영주시 영주로147번길 17,36.8260384,128.6149851
5445,S150002689,영주남부초등학교,57,경상북도 영주시 대학로71번길 19,36.8080576,128.6175604
5446,S150002690,영주동부초등학교,75,경상북도 영주시 남간로25번길 46,36.8209061,128.6311837
5447,S150002691,영주서부초등학교,44,경상북도 영주시 신재로 12,36.8317876,128.6120602
5448,S150002692,영주중앙초등학교,73,경상북도 영주시 중앙로 126,36.8267052,128.6278339
5449,S150002693,영주초등학교,13,경상북도 영주시 광복로 55,36.8287549,128.6245091
5450,S150002697,옥대초등학교,5,경상북도 영주시 단산면 아호로26번길 22,36.9507596,128.6197125
5451,S150002703,이산초등학교,17,경상북도 영주시 이산면 이산로 487,36.830404,128.68198
5452,S150002705,장수초등학교,11,경상북도 영주시 장수면 장수로 35,36.7761053642,128.5765543497
5453,S150002710,평은초등학교,6,경상북도 영주시 평은면 천상로 139,36.7620186,128.694552
5454,S150002715,풍기북부초등학교,8,경상북도 영주시 풍기읍 금계로 72,36.8795064,128.5257671
5455,S150002717,풍기초등학교,47,경상북도 영주시 풍기읍 기주로 110,36.871574,128.524415
5456,S150002780,거여초등학교,4,경상북도 영천시 금호읍 관정1길 31,35.9313868,128.9094831
5457,S150002781,고경초등학교,0,경상북도 영천시 고경면 호국로 1276,36.003258614,129.0682056733
5458,S150002786,금호초등학교,19,경상북도 영천시 금호읍 금호로 179,35.934626,128.88035
5459,S150002787,단포초등학교,20,경상북도 영천시 고경면 호국로 343,35.9808943876,128.9747644599
5460,S150002789,대창초등학교,4,경상북도 영천시 대창면 금창로 787,35.869745861,128.9059891391
5461,S150002792,북안초등학교,5,경상북도 영천시 북안면 운북로 1984,35.9146824,129.0109615
5462,S150002800,신녕초등학교,3,경상북도 영천시 신녕면 큰골길 9,36.0460275,128.7894661
5463,S150002803,영천중앙초등학교화남분교장,5,경상북도 영천시 화남면 천문로 1224,36.038928307,128.917612292
5464,S150002805,영천동부초등학교,27,경상북도 영천시 호국로 209,35.978076,128.959875
5465,S150002806,영천중앙초등학교,124,경상북도 영천시 조양길 71,35.972013,128.931854
5466,S150002807,영천초등학교,56,경상북도 영천시 천문로 253,35.9616082,128.9320051
5467,S150002808,영화초등학교,9,경상북도 영천시 영화새싹길 22,35.965435,128.922375
5468,S150002811,임고초등학교,8,경상북도 영천시 임고면 포은로 491-2,36.021642079,128.9733630226
5469,S150002816,자천초등학교,0,경상북도 영천시 화북면 화북길 75,36.1098475,128.9213768
5470,S150002817,자천초등학교보현분교장,0,경상북도 영천시 자양면 별빛로 1183,36.1334403588,129.0466480778
5471,S150002822,지곡초등학교,0,경상북도 영천시 화남면 천문로 1597-5,36.060531,128.889995
5472,S150002827,청통초등학교,5,경상북도 영천시 청통면 청통초등길 43,35.995285,128.824113
5473,S150002828,평천초등학교,0,경상북도 영천시 임고면 포은로 814-40,36.043806,128.986096
5474,S150002834,화산초등학교,1,경상북도 영천시 화산면 장수로 942-9,36.0202087836,128.8545336136
5475,S150002893,감천초등학교,13,경상북도 예천군 감천면 충효로 1395,36.7222924014,128.5259794604
5476,S150002906,상리초등학교,0,경상북도 예천군 효자면 도효자로 1558,36.7777844732,128.4206950088
5477,S150002914,예천남부초등학교,13,경상북도 예천군 예천읍 남부초등길 17,36.6508335,128.4621048
5478,S150002917,예천동부초등학교,16,경상북도 예천군 예천읍 효자로 171,36.6618074,128.4589547
5479,S150002919,예천초등학교,63,경상북도 예천군 예천읍 효자로 43,36.6561411,128.4497683
5480,S150002921,용궁초등학교,0,경상북도 예천군 용궁면 읍부1길 43,36.6094421,128.2773861
5481,S150002924,용문초등학교,2,경상북도 예천군 용문면 금당실길 51-20,36.6,128.4
5482,S150002933,유천초등학교,12,경상북도 예천군 유천면 유용로 34-10,36.6377522757,128.3791834908
5483,S150002936,은풍초등학교,0,경상북도 예천군 은풍면 내동길 8,36.7478625,128.4420789
5484,S150002941,지보초등학교,8,경상북도 예천군 지보면 지보로 136,36.547675,128.389238
5485,S150002945,풍양초등학교,3,경상북도 예천군 풍양면 낙상1길 50-10,36.512608,128.29995
5486,S150003001,남양초등학교,8,경상북도 울릉군 서면 남양1길 58,37.469071,130.8402009
5487,S150003004,울릉초등학교,18,경상북도 울릉군 울릉읍 도동길 172,37.48605,130.90281
5488,S150003006,저동초등학교,13,경상북도 울릉군 울릉읍 봉래길 128-3,37.496244,130.9028659
5489,S150003007,천부초등학교,0,경상북도 울릉군 북면 천부길 95-3,37.5365981,130.8716403
5490,S150003009,천부초등학교현포분교장,0,경상북도 울릉군 북면 현포1길 38,37.5240143,130.822284
5491,S150003043,기성초등학교,0,경상북도 울진군 기성면 척산2길 24-5,36.7978401,129.4492474
5492,S150003044,기성초등학교구산분교장,0,경상북도 울진군 기성면 구산길 43,36.755781,129.4655439
5493,S150003048,노음초등학교,8,경상북도 울진군 근남면 노음6길 22,36.9586596,129.3915625
5494,S150003055,매화초등학교,4,경상북도 울진군 매화면 매화4길 21-4,36.9,129.3
5495,S150003059,부구초등학교,67,경상북도 울진군 북면 울진북로 2081,37.1025,129.372056
5496,S150003061,부구초등학교삼당분교장,0,경상북도 울진군 북면 두천길 299,37.040448,129.322231
5497,S150003063,기성초등학교사동분교장,3,경상북도 울진군 기성면 해월헌길 19,36.829942,129.437813
